major_code,major_name,subject_group,point,year,university_code,university_name
QHT93,Khoa học dữ liệu,A00; A01; D07; D08,35,2024,QHT,Trường ĐH Khoa học Tự nhiên (ĐHQG Hà Nội)
QHT94,Kỹ thuật điện tử và tin học,A00; A01; A02; C01,26.25,2024,QHT,Trường ĐH Khoa học Tự nhiên (ĐHQG Hà Nội)
QHT95,Quản lý phát triển đô thị và bất động sản,A00; A01; B00; D10,24,2024,QHT,Trường ĐH Khoa học Tự nhiên (ĐHQG Hà Nội)
QHT96,Khoa học và công nghệ thực phẩm,A00; A01; B00; D07,24.6,2024,QHT,Trường ĐH Khoa học Tự nhiên (ĐHQG Hà Nội)
QHT98,Khoa học máy tính và thông tin,A00; A01; D07; D08,34,2024,QHT,Trường ĐH Khoa học Tự nhiên (ĐHQG Hà Nội)
QHT01,Toán học,,140,2024,QHT,Trường ĐH Khoa học Tự nhiên (ĐHQG Hà Nội)
QHT02,Toán tin,,145,2024,QHT,Trường ĐH Khoa học Tự nhiên (ĐHQG Hà Nội)
QHT03,Vật lý học,,90,2024,QHT,Trường ĐH Khoa học Tự nhiên (ĐHQG Hà Nội)
QHT04,Khoa học vật liệu,,85,2024,QHT,Trường ĐH Khoa học Tự nhiên (ĐHQG Hà Nội)
QHT05,Công nghệ kỹ thuật hạt nhân,,80,2024,QHT,Trường ĐH Khoa học Tự nhiên (ĐHQG Hà Nội)
QHT06,Hoá học,,98,2024,QHT,Trường ĐH Khoa học Tự nhiên (ĐHQG Hà Nội)
QHT07,Công nghệ kỹ thuật hoá học,,95,2024,QHT,Trường ĐH Khoa học Tự nhiên (ĐHQG Hà Nội)
QHT08,Sinh học,,85,2024,QHT,Trường ĐH Khoa học Tự nhiên (ĐHQG Hà Nội)
QHT09,Công nghệ sinh học,,92,2024,QHT,Trường ĐH Khoa học Tự nhiên (ĐHQG Hà Nội)
QHT10,Địa lý tự nhiên,,80,2024,QHT,Trường ĐH Khoa học Tự nhiên (ĐHQG Hà Nội)
QHT12,Quản lý đất đai,,82,2024,QHT,Trường ĐH Khoa học Tự nhiên (ĐHQG Hà Nội)
QHT13,Khoa học môi trường,,80,2024,QHT,Trường ĐH Khoa học Tự nhiên (ĐHQG Hà Nội)
QHT15,Công nghệ kỹ thuật môi trường,,80,2024,QHT,Trường ĐH Khoa học Tự nhiên (ĐHQG Hà Nội)
QHT16,Khí tượng và khí hậu học,,80,2024,QHT,Trường ĐH Khoa học Tự nhiên (ĐHQG Hà Nội)
QHT17,Hải dương học,,80,2024,QHT,Trường ĐH Khoa học Tự nhiên (ĐHQG Hà Nội)
QHT18,Địa chất học,,80,2024,QHT,Trường ĐH Khoa học Tự nhiên (ĐHQG Hà Nội)
QHT20,Quản lý tài nguyên và môi trường,,80,2024,QHT,Trường ĐH Khoa học Tự nhiên (ĐHQG Hà Nội)
QHT43,Hoá dược,,100,2024,QHT,Trường ĐH Khoa học Tự nhiên (ĐHQG Hà Nội)
QHT81,Sinh dược học,,85,2024,QHT,Trường ĐH Khoa học Tự nhiên (ĐHQG Hà Nội)
QHT82,"Môi trường, sức khỏe và an toàn",,80,2024,QHT,Trường ĐH Khoa học Tự nhiên (ĐHQG Hà Nội)
QHT91,Khoa học thông tin địa không gian,,80,2024,QHT,Trường ĐH Khoa học Tự nhiên (ĐHQG Hà Nội)
QHT92,Tài nguyên và môi trường nước,,80,2024,QHT,Trường ĐH Khoa học Tự nhiên (ĐHQG Hà Nội)
QHT93,Khoa học dữ liệu,,145,2024,QHT,Trường ĐH Khoa học Tự nhiên (ĐHQG Hà Nội)
QHT94,Kỹ thuật điện tử và tin học,,95,2024,QHT,Trường ĐH Khoa học Tự nhiên (ĐHQG Hà Nội)
QHT95,Quản lý phát triển đô thị và bất động sản,,82,2024,QHT,Trường ĐH Khoa học Tự nhiên (ĐHQG Hà Nội)
QHT96,Khoa học và công nghệ thực phẩm,,92,2024,QHT,Trường ĐH Khoa học Tự nhiên (ĐHQG Hà Nội)
QHT98,Khoa học máy tính và thông tin,,145,2024,QHT,Trường ĐH Khoa học Tự nhiên (ĐHQG Hà Nội)
QHT01,Toán học,T49,32,2024,QHT,Trường ĐH Khoa học Tự nhiên (ĐHQG Hà Nội)
QHT02,Toán tin,T49,32,2024,QHT,Trường ĐH Khoa học Tự nhiên (ĐHQG Hà Nội)
QHT03,Vật lý học,T49,23.5,2024,QHT,Trường ĐH Khoa học Tự nhiên (ĐHQG Hà Nội)
QHT04,Khoa học vật liệu,T49,22.5,2024,QHT,Trường ĐH Khoa học Tự nhiên (ĐHQG Hà Nội)
QHT05,Công nghệ kỹ thuật hạt nhân,T49,22.5,2024,QHT,Trường ĐH Khoa học Tự nhiên (ĐHQG Hà Nội)
QHT06,Hoá học,T49,23,2024,QHT,Trường ĐH Khoa học Tự nhiên (ĐHQG Hà Nội)
QHT07,Công nghệ kỹ thuật hoá học,T49,22.5,2024,QHT,Trường ĐH Khoa học Tự nhiên (ĐHQG Hà Nội)
QHT08,Sinh học,T49,23,2024,QHT,Trường ĐH Khoa học Tự nhiên (ĐHQG Hà Nội)
QHT09,Công nghệ sinh học,T49,24,2024,QHT,Trường ĐH Khoa học Tự nhiên (ĐHQG Hà Nội)
QHT10,Địa lý tự nhiên,T49,22.5,2024,QHT,Trường ĐH Khoa học Tự nhiên (ĐHQG Hà Nội)
QHT12,Quản lý đất đai,T49,23,2024,QHT,Trường ĐH Khoa học Tự nhiên (ĐHQG Hà Nội)
QHT13,Khoa học môi trường,T49,22.5,2024,QHT,Trường ĐH Khoa học Tự nhiên (ĐHQG Hà Nội)
QHT15,Công nghệ kỹ thuật môi trường,T49,22.5,2024,QHT,Trường ĐH Khoa học Tự nhiên (ĐHQG Hà Nội)
QHT16,Khí tượng và khí hậu học,T49,22.5,2024,QHT,Trường ĐH Khoa học Tự nhiên (ĐHQG Hà Nội)
QHT17,Hải dương học,T49,22.5,2024,QHT,Trường ĐH Khoa học Tự nhiên (ĐHQG Hà Nội)
QHT18,Địa chất học,T49,22.5,2024,QHT,Trường ĐH Khoa học Tự nhiên (ĐHQG Hà Nội)
QHT20,Quản lý tài nguyên và môi trường,T49,23,2024,QHT,Trường ĐH Khoa học Tự nhiên (ĐHQG Hà Nội)
QHT43,Hoá dược,T49,24.5,2024,QHT,Trường ĐH Khoa học Tự nhiên (ĐHQG Hà Nội)
QHT81,Sinh dược học,T49,24,2024,QHT,Trường ĐH Khoa học Tự nhiên (ĐHQG Hà Nội)
QHT82,"Môi trường, sức khỏe và an toàn",T49,22.5,2024,QHT,Trường ĐH Khoa học Tự nhiên (ĐHQG Hà Nội)
QHT91,Khoa học thông tin địa không gian,T49,22.5,2024,QHT,Trường ĐH Khoa học Tự nhiên (ĐHQG Hà Nội)
QHT92,Tài nguyên và môi trường nước,T49,22.5,2024,QHT,Trường ĐH Khoa học Tự nhiên (ĐHQG Hà Nội)
QHT93,Khoa học dữ liệu,T49,34,2024,QHT,Trường ĐH Khoa học Tự nhiên (ĐHQG Hà Nội)
QHT94,Kỹ thuật điện tử và tin học,T49,25.5,2024,QHT,Trường ĐH Khoa học Tự nhiên (ĐHQG Hà Nội)
QHT95,Quản lý phát triển đô thị và bất động sản,T49,24,2024,QHT,Trường ĐH Khoa học Tự nhiên (ĐHQG Hà Nội)
QHT96,Khoa học và công nghệ thực phẩm,T49,24,2024,QHT,Trường ĐH Khoa học Tự nhiên (ĐHQG Hà Nội)
QHT98,Khoa học máy tính và thông tin,T49,33,2024,QHT,Trường ĐH Khoa học Tự nhiên (ĐHQG Hà Nội)
QHT01,Toán học,,1300,2024,QHT,Trường ĐH Khoa học Tự nhiên (ĐHQG Hà Nội)
QHT02,Toán tin,,1300,2024,QHT,Trường ĐH Khoa học Tự nhiên (ĐHQG Hà Nội)
QHT03,Vật lý học,,1200,2024,QHT,Trường ĐH Khoa học Tự nhiên (ĐHQG Hà Nội)
QHT04,Khoa học vật liệu,,1200,2024,QHT,Trường ĐH Khoa học Tự nhiên (ĐHQG Hà Nội)
QHT05,Công nghệ kỹ thuật hạt nhân,,1200,2024,QHT,Trường ĐH Khoa học Tự nhiên (ĐHQG Hà Nội)
QHT06,Hoá học,,1300,2024,QHT,Trường ĐH Khoa học Tự nhiên (ĐHQG Hà Nội)
QHT07,Công nghệ kỹ thuật hoá học,,1300,2024,QHT,Trường ĐH Khoa học Tự nhiên (ĐHQG Hà Nội)
QHT08,Sinh học,,1300,2024,QHT,Trường ĐH Khoa học Tự nhiên (ĐHQG Hà Nội)
QHT09,Công nghệ sinh học,,1300,2024,QHT,Trường ĐH Khoa học Tự nhiên (ĐHQG Hà Nội)
QHT16,Khí tượng và khí hậu học,,1100,2024,QHT,Trường ĐH Khoa học Tự nhiên (ĐHQG Hà Nội)
QHT17,Hải dương học,,1100,2024,QHT,Trường ĐH Khoa học Tự nhiên (ĐHQG Hà Nội)
QHT20,Quản lý tài nguyên và môi trường,,1200,2024,QHT,Trường ĐH Khoa học Tự nhiên (ĐHQG Hà Nội)
QHT43,Hoá dược,,1300,2024,QHT,Trường ĐH Khoa học Tự nhiên (ĐHQG Hà Nội)
QHT81,Sinh dược học,,1300,2024,QHT,Trường ĐH Khoa học Tự nhiên (ĐHQG Hà Nội)
QHT91,Khoa học thông tin địa không gian,,1100,2024,QHT,Trường ĐH Khoa học Tự nhiên (ĐHQG Hà Nội)
QHT92,Tài nguyên và môi trường nước,,1100,2024,QHT,Trường ĐH Khoa học Tự nhiên (ĐHQG Hà Nội)
QHT93,Khoa học dữ liệu,,1300,2024,QHT,Trường ĐH Khoa học Tự nhiên (ĐHQG Hà Nội)
QHT94,Kỹ thuật điện tử và tin học,,1300,2024,QHT,Trường ĐH Khoa học Tự nhiên (ĐHQG Hà Nội)
QHT95,Quản lý phát triển đô thị và bất động sản,,1200,2024,QHT,Trường ĐH Khoa học Tự nhiên (ĐHQG Hà Nội)
QHT96,Khoa học và công nghệ thực phẩm,,1200,2024,QHT,Trường ĐH Khoa học Tự nhiên (ĐHQG Hà Nội)
QHT98,Khoa học máy tính và thông tin,,1300,2024,QHT,Trường ĐH Khoa học Tự nhiên (ĐHQG Hà Nội)
QHX01,Báo chí,A01,25.51,2024,QHX,Trường ĐH Khoa học Xã hội và Nhân văn (ĐHQG Hà Nội)
QHX01,Báo chí,D01,26.07,2024,QHX,Trường ĐH Khoa học Xã hội và Nhân văn (ĐHQG Hà Nội)
QHX01,Báo chí,D78,26.97,2024,QHX,Trường ĐH Khoa học Xã hội và Nhân văn (ĐHQG Hà Nội)
QHX02,Chính trị học,C00,27.98,2024,QHX,Trường ĐH Khoa học Xã hội và Nhân văn (ĐHQG Hà Nội)
QHX02,Chính trị học,A01,24.6,2024,QHX,Trường ĐH Khoa học Xã hội và Nhân văn (ĐHQG Hà Nội)
QHX02,Chính trị học,D78,26.28,2024,QHX,Trường ĐH Khoa học Xã hội và Nhân văn (ĐHQG Hà Nội)
QHX02,Chính trị học,D01,25.35,2024,QHX,Trường ĐH Khoa học Xã hội và Nhân văn (ĐHQG Hà Nội)
QHX02,Chính trị học,D04,24.95,2024,QHX,Trường ĐH Khoa học Xã hội và Nhân văn (ĐHQG Hà Nội)
QHX03,Công tác xã hội,D01,25.3,2024,QHX,Trường ĐH Khoa học Xã hội và Nhân văn (ĐHQG Hà Nội)
QHX03,Công tác xã hội,C00,27.94,2024,QHX,Trường ĐH Khoa học Xã hội và Nhân văn (ĐHQG Hà Nội)
QHX03,Công tác xã hội,D78,26.01,2024,QHX,Trường ĐH Khoa học Xã hội và Nhân văn (ĐHQG Hà Nội)
QHX03,Công tác xã hội,A01,24.39,2024,QHX,Trường ĐH Khoa học Xã hội và Nhân văn (ĐHQG Hà Nội)
QHX04,Đông Nam Á học,D14,25.29,2024,QHX,Trường ĐH Khoa học Xã hội và Nhân văn (ĐHQG Hà Nội)
QHX04,Đông Nam Á học,D78,24.75,2024,QHX,Trường ĐH Khoa học Xã hội và Nhân văn (ĐHQG Hà Nội)
QHX04,Đông Nam Á học,D01,24.64,2024,QHX,Trường ĐH Khoa học Xã hội và Nhân văn (ĐHQG Hà Nội)
QHX04,Đông Nam Á học,A01,23.48,2024,QHX,Trường ĐH Khoa học Xã hội và Nhân văn (ĐHQG Hà Nội)
QHX05,Đông phương học,D78,26.71,2024,QHX,Trường ĐH Khoa học Xã hội và Nhân văn (ĐHQG Hà Nội)
QHX05,Đông phương học,C00,28.83,2024,QHX,Trường ĐH Khoa học Xã hội và Nhân văn (ĐHQG Hà Nội)
QHX05,Đông phương học,D04,25.8,2024,QHX,Trường ĐH Khoa học Xã hội và Nhân văn (ĐHQG Hà Nội)
QHX05,Đông phương học,D01,25.99,2024,QHX,Trường ĐH Khoa học Xã hội và Nhân văn (ĐHQG Hà Nội)
QHX06,Hán Nôm,D01,25.05,2024,QHX,Trường ĐH Khoa học Xã hội và Nhân văn (ĐHQG Hà Nội)
QHX06,Hán Nôm,D04,25.8,2024,QHX,Trường ĐH Khoa học Xã hội và Nhân văn (ĐHQG Hà Nội)
QHX06,Hán Nôm,C00,28.26,2024,QHX,Trường ĐH Khoa học Xã hội và Nhân văn (ĐHQG Hà Nội)
QHX06,Hán Nôm,D78,25.96,2024,QHX,Trường ĐH Khoa học Xã hội và Nhân văn (ĐHQG Hà Nội)
QHX07,Khoa học quản lý,D78,26.26,2024,QHX,Trường ĐH Khoa học Xã hội và Nhân văn (ĐHQG Hà Nội)
QHX07,Khoa học quản lý,C00,28.58,2024,QHX,Trường ĐH Khoa học Xã hội và Nhân văn (ĐHQG Hà Nội)
QHX07,Khoa học quản lý,D01,25.41,2024,QHX,Trường ĐH Khoa học Xã hội và Nhân văn (ĐHQG Hà Nội)
QHX07,Khoa học quản lý,A01,25.07,2024,QHX,Trường ĐH Khoa học Xã hội và Nhân văn (ĐHQG Hà Nội)
QHX08,Lịch sử,D14,26.8,2024,QHX,Trường ĐH Khoa học Xã hội và Nhân văn (ĐHQG Hà Nội)
QHX08,Lịch sử,D04,25.02,2024,QHX,Trường ĐH Khoa học Xã hội và Nhân văn (ĐHQG Hà Nội)
QHX08,Lịch sử,D01,25.01,2024,QHX,Trường ĐH Khoa học Xã hội và Nhân văn (ĐHQG Hà Nội)
QHX08,Lịch sử,C00,28.37,2024,QHX,Trường ĐH Khoa học Xã hội và Nhân văn (ĐHQG Hà Nội)
QHX08,Lịch sử,D78,26.38,2024,QHX,Trường ĐH Khoa học Xã hội và Nhân văn (ĐHQG Hà Nội)
QHX09,Lưu trữ học,D78,25.73,2024,QHX,Trường ĐH Khoa học Xã hội và Nhân văn (ĐHQG Hà Nội)
QHX09,Lưu trữ học,A01,24.49,2024,QHX,Trường ĐH Khoa học Xã hội và Nhân văn (ĐHQG Hà Nội)
QHX09,Lưu trữ học,C00,27.58,2024,QHX,Trường ĐH Khoa học Xã hội và Nhân văn (ĐHQG Hà Nội)
QHX09,Lưu trữ học,D01,25.22,2024,QHX,Trường ĐH Khoa học Xã hội và Nhân văn (ĐHQG Hà Nội)
QHX09,Lưu trữ học,D04,25.02,2024,QHX,Trường ĐH Khoa học Xã hội và Nhân văn (ĐHQG Hà Nội)
QHX10,Ngôn ngữ học,D01,25.45,2024,QHX,Trường ĐH Khoa học Xã hội và Nhân văn (ĐHQG Hà Nội)
QHX10,Ngôn ngữ học,D78,26.3,2024,QHX,Trường ĐH Khoa học Xã hội và Nhân văn (ĐHQG Hà Nội)
QHX10,Ngôn ngữ học,D04,25.69,2024,QHX,Trường ĐH Khoa học Xã hội và Nhân văn (ĐHQG Hà Nội)
QHX10,Ngôn ngữ học,C00,27.94,2024,QHX,Trường ĐH Khoa học Xã hội và Nhân văn (ĐHQG Hà Nội)
QHX11,Nhân học,C00,27.43,2024,QHX,Trường ĐH Khoa học Xã hội và Nhân văn (ĐHQG Hà Nội)
QHX11,Nhân học,A01,23.67,2024,QHX,Trường ĐH Khoa học Xã hội và Nhân văn (ĐHQG Hà Nội)
QHX11,Nhân học,D01,24.93,2024,QHX,Trường ĐH Khoa học Xã hội và Nhân văn (ĐHQG Hà Nội)
QHX11,Nhân học,D78,25.39,2024,QHX,Trường ĐH Khoa học Xã hội và Nhân văn (ĐHQG Hà Nội)
QHX11,Nhân học,D04,24.75,2024,QHX,Trường ĐH Khoa học Xã hội và Nhân văn (ĐHQG Hà Nội)
QHX12,Nhật Bản học,D01,25.75,2024,QHX,Trường ĐH Khoa học Xã hội và Nhân văn (ĐHQG Hà Nội)
QHX12,Nhật Bản học,D06,25,2024,QHX,Trường ĐH Khoa học Xã hội và Nhân văn (ĐHQG Hà Nội)
QHX12,Nhật Bản học,D78,26.43,2024,QHX,Trường ĐH Khoa học Xã hội và Nhân văn (ĐHQG Hà Nội)
QHX13,Quan hệ công chúng,D01,26.45,2024,QHX,Trường ĐH Khoa học Xã hội và Nhân văn (ĐHQG Hà Nội)
QHX13,Quan hệ công chúng,D04,26.4,2024,QHX,Trường ĐH Khoa học Xã hội và Nhân văn (ĐHQG Hà Nội)
QHX13,Quan hệ công chúng,C00,29.1,2024,QHX,Trường ĐH Khoa học Xã hội và Nhân văn (ĐHQG Hà Nội)
QHX13,Quan hệ công chúng,D78,27.36,2024,QHX,Trường ĐH Khoa học Xã hội và Nhân văn (ĐHQG Hà Nội)
QHX14,Quản lý thông tin,C00,28.37,2024,QHX,Trường ĐH Khoa học Xã hội và Nhân văn (ĐHQG Hà Nội)
QHX14,Quản lý thông tin,D78,26.36,2024,QHX,Trường ĐH Khoa học Xã hội và Nhân văn (ĐHQG Hà Nội)
QHX14,Quản lý thông tin,A01,25.36,2024,QHX,Trường ĐH Khoa học Xã hội và Nhân văn (ĐHQG Hà Nội)
QHX14,Quản lý thông tin,D01,25.83,2024,QHX,Trường ĐH Khoa học Xã hội và Nhân văn (ĐHQG Hà Nội)
QHX15,Quản trị dịch vụ du lịch và lữ hành,D01,25.99,2024,QHX,Trường ĐH Khoa học Xã hội và Nhân văn (ĐHQG Hà Nội)
QHX15,Quản trị dịch vụ du lịch và lữ hành,D78,26.74,2024,QHX,Trường ĐH Khoa học Xã hội và Nhân văn (ĐHQG Hà Nội)
QHX15,Quản trị dịch vụ du lịch và lữ hành,A01,25.61,2024,QHX,Trường ĐH Khoa học Xã hội và Nhân văn (ĐHQG Hà Nội)
QHX15,Quản trị dịch vụ du lịch và lữ hành,C00,28.58,2024,QHX,Trường ĐH Khoa học Xã hội và Nhân văn (ĐHQG Hà Nội)
QHX16,Quản trị khách sạn,C00,28.26,2024,QHX,Trường ĐH Khoa học Xã hội và Nhân văn (ĐHQG Hà Nội)
QHX16,Quản trị khách sạn,D01,25.71,2024,QHX,Trường ĐH Khoa học Xã hội và Nhân văn (ĐHQG Hà Nội)
QHX16,Quản trị khách sạn,A01,25.46,2024,QHX,Trường ĐH Khoa học Xã hội và Nhân văn (ĐHQG Hà Nội)
QHX16,Quản trị khách sạn,D78,26.38,2024,QHX,Trường ĐH Khoa học Xã hội và Nhân văn (ĐHQG Hà Nội)
QHX17,Quản trị văn phòng,D04,25.57,2024,QHX,Trường ĐH Khoa học Xã hội và Nhân văn (ĐHQG Hà Nội)
QHX17,Quản trị văn phòng,C00,28.6,2024,QHX,Trường ĐH Khoa học Xã hội và Nhân văn (ĐHQG Hà Nội)
QHX17,Quản trị văn phòng,A01,25.5,2024,QHX,Trường ĐH Khoa học Xã hội và Nhân văn (ĐHQG Hà Nội)
QHX17,Quản trị văn phòng,D78,26.52,2024,QHX,Trường ĐH Khoa học Xã hội và Nhân văn (ĐHQG Hà Nội)
QHX17,Quản trị văn phòng,D01,25.73,2024,QHX,Trường ĐH Khoa học Xã hội và Nhân văn (ĐHQG Hà Nội)
QHX18,Quốc tế học,D78,26.18,2024,QHX,Trường ĐH Khoa học Xã hội và Nhân văn (ĐHQG Hà Nội)
QHX18,Quốc tế học,C00,28.55,2024,QHX,Trường ĐH Khoa học Xã hội và Nhân văn (ĐHQG Hà Nội)
QHX18,Quốc tế học,D01,25.33,2024,QHX,Trường ĐH Khoa học Xã hội và Nhân văn (ĐHQG Hà Nội)
QHX18,Quốc tế học,A01,24.68,2024,QHX,Trường ĐH Khoa học Xã hội và Nhân văn (ĐHQG Hà Nội)
QHX19,Tâm lý học,D78,26.71,2024,QHX,Trường ĐH Khoa học Xã hội và Nhân văn (ĐHQG Hà Nội)
QHX19,Tâm lý học,A01,26.47,2024,QHX,Trường ĐH Khoa học Xã hội và Nhân văn (ĐHQG Hà Nội)
QHX19,Tâm lý học,C00,28.6,2024,QHX,Trường ĐH Khoa học Xã hội và Nhân văn (ĐHQG Hà Nội)
QHX19,Tâm lý học,D01,26.18,2024,QHX,Trường ĐH Khoa học Xã hội và Nhân văn (ĐHQG Hà Nội)
QHX20,Thông tin - thư viện,D14,26.23,2024,QHX,Trường ĐH Khoa học Xã hội và Nhân văn (ĐHQG Hà Nội)
QHX20,Thông tin - thư viện,D78,25.55,2024,QHX,Trường ĐH Khoa học Xã hội và Nhân văn (ĐHQG Hà Nội)
QHX20,Thông tin - thư viện,D01,24.82,2024,QHX,Trường ĐH Khoa học Xã hội và Nhân văn (ĐHQG Hà Nội)
QHX20,Thông tin - thư viện,C00,27.38,2024,QHX,Trường ĐH Khoa học Xã hội và Nhân văn (ĐHQG Hà Nội)
QHX21,Tôn giáo học,D78,24.78,2024,QHX,Trường ĐH Khoa học Xã hội và Nhân văn (ĐHQG Hà Nội)
QHX21,Tôn giáo học,D01,24.49,2024,QHX,Trường ĐH Khoa học Xã hội và Nhân văn (ĐHQG Hà Nội)
QHX21,Tôn giáo học,A01,22.95,2024,QHX,Trường ĐH Khoa học Xã hội và Nhân văn (ĐHQG Hà Nội)
QHX21,Tôn giáo học,D04,24.75,2024,QHX,Trường ĐH Khoa học Xã hội và Nhân văn (ĐHQG Hà Nội)
QHX21,Tôn giáo học,C00,26.73,2024,QHX,Trường ĐH Khoa học Xã hội và Nhân văn (ĐHQG Hà Nội)
QHX22,Triết học,D78,25.54,2024,QHX,Trường ĐH Khoa học Xã hội và Nhân văn (ĐHQG Hà Nội)
QHX22,Triết học,D01,25.02,2024,QHX,Trường ĐH Khoa học Xã hội và Nhân văn (ĐHQG Hà Nội)
QHX22,Triết học,C00,27.58,2024,QHX,Trường ĐH Khoa học Xã hội và Nhân văn (ĐHQG Hà Nội)
QHX22,Triết học,D04,24.3,2024,QHX,Trường ĐH Khoa học Xã hội và Nhân văn (ĐHQG Hà Nội)
QHX23,Văn học,D78,26.82,2024,QHX,Trường ĐH Khoa học Xã hội và Nhân văn (ĐHQG Hà Nội)
QHX23,Văn học,C00,28.31,2024,QHX,Trường ĐH Khoa học Xã hội và Nhân văn (ĐHQG Hà Nội)
QHX23,Văn học,D01,25.99,2024,QHX,Trường ĐH Khoa học Xã hội và Nhân văn (ĐHQG Hà Nội)
QHX23,Văn học,D04,25.3,2024,QHX,Trường ĐH Khoa học Xã hội và Nhân văn (ĐHQG Hà Nội)
QHX24,Việt Nam học,D01,24.97,2024,QHX,Trường ĐH Khoa học Xã hội và Nhân văn (ĐHQG Hà Nội)
QHX24,Việt Nam học,D04,25.29,2024,QHX,Trường ĐH Khoa học Xã hội và Nhân văn (ĐHQG Hà Nội)
QHX24,Việt Nam học,D78,25.68,2024,QHX,Trường ĐH Khoa học Xã hội và Nhân văn (ĐHQG Hà Nội)
QHX24,Việt Nam học,C00,27.75,2024,QHX,Trường ĐH Khoa học Xã hội và Nhân văn (ĐHQG Hà Nội)
QHX25,Xã hội học,C00,28.25,2024,QHX,Trường ĐH Khoa học Xã hội và Nhân văn (ĐHQG Hà Nội)
QHX25,Xã hội học,D78,26.34,2024,QHX,Trường ĐH Khoa học Xã hội và Nhân văn (ĐHQG Hà Nội)
QHX25,Xã hội học,D01,25.65,2024,QHX,Trường ĐH Khoa học Xã hội và Nhân văn (ĐHQG Hà Nội)
QHX25,Xã hội học,A01,25.2,2024,QHX,Trường ĐH Khoa học Xã hội và Nhân văn (ĐHQG Hà Nội)
QHX26,Hàn Quốc,A01,26.2,2024,QHX,Trường ĐH Khoa học Xã hội và Nhân văn (ĐHQG Hà Nội)
QHX26,Hàn Quốc,D78,27.13,2024,QHX,Trường ĐH Khoa học Xã hội và Nhân văn (ĐHQG Hà Nội)
QHX26,Hàn Quốc,DD2,26.25,2024,QHX,Trường ĐH Khoa học Xã hội và Nhân văn (ĐHQG Hà Nội)
QHX26,Hàn Quốc,C00,29.05,2024,QHX,Trường ĐH Khoa học Xã hội và Nhân văn (ĐHQG Hà Nội)
QHX26,Hàn Quốc,D01,26.3,2024,QHX,Trường ĐH Khoa học Xã hội và Nhân văn (ĐHQG Hà Nội)
QHX27,Văn hoá học,C00,27.9,2024,QHX,Trường ĐH Khoa học Xã hội và Nhân văn (ĐHQG Hà Nội)
QHX27,Văn hoá học,D78,26.13,2024,QHX,Trường ĐH Khoa học Xã hội và Nhân văn (ĐHQG Hà Nội)
QHX27,Văn hoá học,D04,25.31,2024,QHX,Trường ĐH Khoa học Xã hội và Nhân văn (ĐHQG Hà Nội)
QHX27,Văn hoá học,D01,25.26,2024,QHX,Trường ĐH Khoa học Xã hội và Nhân văn (ĐHQG Hà Nội)
QHX27,Văn hoá học,D14,26.05,2024,QHX,Trường ĐH Khoa học Xã hội và Nhân văn (ĐHQG Hà Nội)
QHX28,Điện ảnh và Nghệ thuật đại chúng,C00,27.98,2024,QHX,Trường ĐH Khoa học Xã hội và Nhân văn (ĐHQG Hà Nội)
QHX28,Điện ảnh và Nghệ thuật đại chúng,D01,25.77,2024,QHX,Trường ĐH Khoa học Xã hội và Nhân văn (ĐHQG Hà Nội)
QHX28,Điện ảnh và Nghệ thuật đại chúng,D04,25.17,2024,QHX,Trường ĐH Khoa học Xã hội và Nhân văn (ĐHQG Hà Nội)
QHX28,Điện ảnh và Nghệ thuật đại chúng,D78,26.45,2024,QHX,Trường ĐH Khoa học Xã hội và Nhân văn (ĐHQG Hà Nội)
QHX01,Báo chí,,97.5,2024,QHX,Trường ĐH Khoa học Xã hội và Nhân văn (ĐHQG Hà Nội)
QHX02,Chính trị học,,82.5,2024,QHX,Trường ĐH Khoa học Xã hội và Nhân văn (ĐHQG Hà Nội)
QHX03,Công tác xã hội,,82.5,2024,QHX,Trường ĐH Khoa học Xã hội và Nhân văn (ĐHQG Hà Nội)
QHX04,Đông Nam Á học,,80,2024,QHX,Trường ĐH Khoa học Xã hội và Nhân văn (ĐHQG Hà Nội)
QHX05,Đông phương học,,90,2024,QHX,Trường ĐH Khoa học Xã hội và Nhân văn (ĐHQG Hà Nội)
QHX06,Hán Nôm,,80,2024,QHX,Trường ĐH Khoa học Xã hội và Nhân văn (ĐHQG Hà Nội)
QHX07,Khoa học quản lý,,95,2024,QHX,Trường ĐH Khoa học Xã hội và Nhân văn (ĐHQG Hà Nội)
